STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,OBS_VALUE,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_STATUS,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,_T,Y15T24,_T,PT_RESP,_T,_T,_T,2021,17.40012542,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Total,15 to 24 years old,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,_T,Y_GE25,_T,PT_RESP,_T,_T,_T,2024,22.83358811,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Total,25 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,_T,Y15T24,_T,PT_RESP,_T,_T,_T,2024,21.02880026,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Total,15 to 24 years old,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,_T,Y_GE15,RUR,PT_RESP,_T,_T,_T,2024,22.17025215,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Total,15 years old and over,Rural area,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,_T,Y_GE15,URB,PT_RESP,_T,_T,_T,2024,22.73659213,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Total,15 years old and over,Urban area,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2014,5.404774522,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2014,29.34763225,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2017,7.718360019,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2017,34.15753864,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2021,6.45338912,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2021,24.39324762,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2024,8.393856667,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2024,31.54596552,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_GE_2_3,2014,14.51733718,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Secondary education or more,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_0T1,2014,26.03911066,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Primary education or less,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_GE_2_3,2017,22.64691088,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Secondary education or more,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_0T1,2017,24.80367325,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Primary education or less,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_GE_2_3,2021,18.70433102,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Secondary education or more,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_0T1,2021,14.75851414,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Primary education or less,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_GE_2_3,2024,18.71557725,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Secondary education or more,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_0T1,2024,28.30487287,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Primary education or less,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,0.166361809,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: to a card,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,0.212627431,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: to a card,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,0.302958979,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: to a card,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,0,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: to a card,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_ACC,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,3.928940933,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: into an account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_ACC,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,5.890252674,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: into an account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_ACC,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,6.542668734,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: into an account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_ACC,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,8.721922187,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: into an account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,24.38286605,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,30.87689005,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,24.58719383,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,32.2502381,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,30.63914083,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,18.28295833,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,41.14423776,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,21.05875435,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN37_39_ACC,_T,Y_GE25,_T,PT_RESP,_T,_T,_T,2021,12.14076101,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received government transfer: into an account,Total,25 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN37_39_ACC,_T,Y15T24,_T,PT_RESP,_T,_T,_T,2021,13.53901407,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received government transfer: into an account,Total,15 to 24 years old,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN37_39_ACC,_T,Y_GE25,_T,PT_RESP,_T,_T,_T,2024,10.34905342,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received government transfer: into an account,Total,25 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN37_39_ACC,_T,Y15T24,_T,PT_RESP,_T,_T,_T,2024,13.1779472,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received government transfer: into an account,Total,15 to 24 years old,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN37_39_ACC,_T,Y_GE15,RUR,PT_RESP,_T,_T,_T,2024,9.251166015,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received government transfer: into an account,Total,15 years old and over,Rural area,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN37_39_ACC,_T,Y_GE15,URB,PT_RESP,_T,_T,_T,2024,12.9266547,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received government transfer: into an account,Total,15 years old and over,Urban area,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN37_39_ACC,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2021,14.5090401,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received government transfer: into an account,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN37_39_ACC,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2021,10.94253623,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received government transfer: into an account,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN37_39_ACC,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2024,11.82070462,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received government transfer: into an account,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN37_39_ACC,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2024,10.42291309,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received government transfer: into an account,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN37_39_ACC,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_GE_2_3,2021,13.61714974,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received government transfer: into an account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Secondary education or more,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN37_39_ACC,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_0T1,2021,11.14312666,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received government transfer: into an account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Primary education or less,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN37_39_ACC,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_GE_2_3,2024,11.58078536,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received government transfer: into an account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Secondary education or more,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN37_39_ACC,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_0T1,2024,10.04160515,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received government transfer: into an account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Primary education or less,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN37,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,19.49627541,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received government transfer,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN37,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,16.34574948,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received government transfer,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN37,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,26.19354764,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received government transfer,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN37,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,23.19555125,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received government transfer,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN37,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,18.2677155,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received government transfer,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN37,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,20.69412914,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received government transfer,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
